Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Nativeness,Abundance,NPS Tags,References,Observations,Vouchers,T&E,State Status,GRank,SRank
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,77790,175081.0,Active,Anas crecca,Green-winged Teal,,Accepted,No,Approved,Present,Native,Occasional,Resident,15.0,,,SU,,G5,"CA: SNRB,SNRN"
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,77798,175089.0,Active,Anas cyanoptera,Cinnamon Teal,,Accepted,No,Approved,Present,Native,Occasional,Resident,20.0,,,,,,
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,77795,175086.0,Active,Anas discors,Blue-winged Teal,,Accepted,No,Approved,Present,Native,Occasional,,8.0,,,,,,
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,77802,175092.0,Active,Anas penelope,Eurasian Wigeon,,Accepted,No,Approved,Present,Non-native,Occasional,Vagrant,9.0,,,,,,
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,77770,175063.0,Active,Anas platyrhynchos,Mallard,,Accepted,No,Approved,Present,Native,Common,Breeder,36.0,,,SU,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,77781,175073.0,Active,Anas strepera,Gadwall,,Accepted,No,Approved,Present,Native,Rare,Resident,8.0,,,,,,
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,77723,175020.0,Active,Anser albifrons,Greater White-fronted Goose,,Accepted,No,Approved,Present,Non-native,Occasional,Migratory,9.0,,,,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78519,175134.0,Active,Aythya affinis,Lesser Scaup,,Accepted,No,Approved,Present,Native,Occasional,Resident,11.0,,,SC,,G5,"CA: SNRB,SNRN"
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,77839,175125.0,Active,Aythya americana,Redhead,,Accepted,No,Approved,Present,Native,Occasional,Resident,11.0,,,,CA: SSC,G5,CA: S3
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78512,175128.0,Active,Aythya collaris,Ring-necked Duck,,Accepted,No,Approved,Present,Native,Occasional,Resident,13.0,,,,,G5,"CA: SNRB,SNRN"
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78515,175130.0,Active,Aythya marila,Greater Scaup,,Accepted,No,Approved,Present,Native,Occasional,Resident,10.0,,,,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78513,175129.0,Active,Aythya valisineria,Canvasback,,Accepted,No,Approved,Present,Native,Occasional,Resident,15.0,,,,,G5,CA: S2
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,77713,175011.0,Active,Branta bernicla,Brant,,Accepted,No,Approved,Present,Non-native,Rare,Migratory,15.0,,,,CA: SSC,G5,CA: S2
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,76625,174999.0,Active,Branta canadensis,Canada Goose,,Accepted,No,Approved,Present,Native,Rare,Migratory,28.0,,,SU,,G5,"CA: SNRB,SNRN"
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78531,175145.0,Active,Bucephala albeola,Bufflehead,,Accepted,No,Approved,Present,Native,Rare,Resident,20.0,,,,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78527,175141.0,Active,Bucephala clangula,Common Goldeneye,,Accepted,No,Approved,Present,Native,Occasional,Resident,8.0,,,,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78530,175144.0,Active,Bucephala islandica,Barrow's Goldeneye,,Accepted,No,Approved,Present,Native,Occasional,Vagrant,16.0,,,,CA: SSC,G5,CA: S1
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78533,175147.0,Active,Clangula hyemalis,Oldsquaw,,Accepted,No,Approved,Probably Present,Non-native,,,8.0,,,RT,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,76612,174987.0,Active,Cygnus columbianus,Tundra Swan,,Accepted,No,Approved,Present,Native,Occasional,Resident,11.0,,,,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,76610,174985.0,Active,Cygnus olor,Mute Swan,,Accepted,No,Approved,Present,Non-native,Occasional,Vagrant,3.0,,,,,G5,
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78535,175149.0,Active,Histrionicus histrionicus,Harlequin Duck,,Accepted,No,Approved,Present,Native,Occasional,Resident,12.0,,,RT,CA: SSC,G4,CA: S2
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78573,175183.0,Active,Lophodytes cucullatus,Hooded Merganser,,Accepted,No,Approved,Present,Native,Rare,Resident,29.0,,,,,G5,"CA: SNRB,SNRN"
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78551,175163.0,Active,Melanitta fusca,White-winged Scoter,Melanitta fusca dixoni,Accepted,No,Approved,Present,Native,Uncommon,Resident,17.0,,1.0,SC,,,
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78560,175171.0,Active,Melanitta nigra,Black Scoter,,Accepted,No,Approved,Probably Present,Native,,,10.0,,,SC,,,
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78559,175170.0,Active,Melanitta perspicillata,Surf Scoter,,Accepted,No,Approved,Present,Native,Abundant,Resident,26.0,,,SC,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78575,175185.0,Active,Mergus merganser,Common Merganser,,Accepted,No,Approved,Present,Native,Abundant,Breeder,41.0,,,,,G5,"CA: SNRB,SNRN"
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78577,175187.0,Active,Mergus serrator,Red-breasted Merganser,,Accepted,No,Approved,Present,Native,Uncommon,Resident,16.0,,,SC,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Anseriformes,Anatidae,78564,175175.0,Active,Oxyura jamaicensis,Ruddy Duck,,Accepted,No,Approved,Present,Native,Rare,Resident,19.0,,,SC,,G5,"CA: SNRB,SNRN"
REDW,Redwood National Park,Bird,2,Apodiformes,Apodidae,83047,178002.0,Active,Chaetura vauxi,Vaux's Swift,,Accepted,No,Approved,Present,Native,Common,Breeder,41.0,,,SC,CA: SSC,G5,CA: S3
REDW,Redwood National Park,Bird,2,Apodiformes,Apodidae,83039,177997.0,Active,Cypseloides niger,Black Swift,,Accepted,No,Approved,Present,Non-native,Occasional,Migratory,9.0,,,SC,CA: SSC,G4,CA: S3
REDW,Redwood National Park,Bird,2,Apodiformes,Trochilidae,83888,178036.0,Active,Calypte anna,Anna's Hummingbird,,Accepted,No,Approved,Present,Native,Common,Breeder,34.0,,,,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Apodiformes,Trochilidae,83893,178040.0,Active,Selasphorus rufus,Rufous Hummingbird,,Accepted,No,Approved,Present,Native,Uncommon,Migratory,47.0,,1.0,SC,,G4,CA: S1S2
REDW,Redwood National Park,Bird,2,Apodiformes,Trochilidae,83894,178041.0,Active,Selasphorus sasin,Allen's Hummingbird,,Accepted,No,Approved,Present,Native,Common,Breeder,40.0,,,SC,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Caprimulgiformes,Caprimulgidae,83019,177979.0,Active,Chordeiles minor,Common Nighthawk,,Accepted,No,Approved,Present,Native,Rare,Resident,20.0,,,SC,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Caprimulgiformes,Caprimulgidae,271703,555544.0,Active,Phalaenoptilus nuttallii,Common Poorwill,,Accepted,No,Approved,Probably Present,Native,,,5.0,,,SC,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Charadriiformes,Alcidae,81924,176996.0,Active,Brachyramphus marmoratus,Marbled Murrelet,,Accepted,No,Approved,Present,Native,Abundant,Breeder,189.0,,,T,"CA: S,SE",G3,CA: S2
REDW,Redwood National Park,Bird,2,Charadriiformes,Alcidae,81919,176991.0,Active,Cepphus columba,Pigeon Guillemot,,Accepted,No,Approved,Present,Native,Common,Breeder,34.0,,,,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Charadriiformes,Alcidae,81956,177023.0,Active,Cerorhinca monocerata,Rhinoceros Auklet,,Accepted,No,Approved,Present,Native,Common,Breeder,21.0,,,,CA: WL,G5,CA: S3
REDW,Redwood National Park,Bird,2,Charadriiformes,Alcidae,81966,177032.0,Active,Fratercula cirrhata,Tufted Puffin,,Accepted,No,Approved,Present,Native,Occasional,,13.0,,,RT,CA: SSC,G5,CA: S1S2
REDW,Redwood National Park,Bird,2,Charadriiformes,Alcidae,81945,177013.0,Active,Ptychoramphus aleuticus,Cassin's Auklet,,Accepted,No,Approved,Present,Native,Common,Breeder,12.0,,,SC,CA: SSC,G4,CA: S3
REDW,Redwood National Park,Bird,2,Charadriiformes,Alcidae,81939,177008.0,Active,Synthliboramphus antiquus,Ancient Murrelet,,Accepted,No,Approved,Present,Native,Uncommon,Resident,11.0,,,SC,,G4,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Alcidae,81900,176974.0,Active,Uria aalge,Common Murre,,Accepted,No,Approved,Present,Native,Abundant,Breeder,37.0,,,SC,,G5,"CA: SNRB,SNRN"
REDW,Redwood National Park,Bird,2,Charadriiformes,Charadriidae,77635,176510.0,Active,Charadrius alexandrinus,Snowy Plover,,Accepted,No,Approved,Present,Native,Rare,Resident,27.0,,,SC,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Charadriidae,77648,176522.0,Active,Charadrius montanus,Mountain Plover,,Accepted,No,Approved,Present,Native,Rare,Vagrant,5.0,,,RT,CA: SSC,G3,CA: S2
REDW,Redwood National Park,Bird,2,Charadriiformes,Charadriidae,77630,176506.0,Active,Charadrius semipalmatus,Semipalmated Plover,,Accepted,No,Approved,Present,Native,Common,Resident,12.0,,,,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Charadriiformes,Charadriidae,77646,176520.0,Active,Charadrius vociferus,Killdeer,,Accepted,No,Approved,Present,Native,Common,Breeder,32.0,,,,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Charadriiformes,Charadriidae,77694,176564.0,Active,Pluvialis dominica,American Golden-Plover,,Accepted,No,Approved,Probably Present,Native,,,6.0,,,SC,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Charadriiformes,Charadriidae,265872,554381.0,Active,Pluvialis fulva,Pacific Golden-Plover,,Accepted,No,Approved,Probably Present,Native,,,4.0,,,SC,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Charadriidae,77697,176567.0,Active,Pluvialis squatarola,Black-bellied Plover,,Accepted,No,Approved,Present,Native,Uncommon,Resident,11.0,,,,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Haematopodidae,77595,176475.0,Active,Haematopus bachmani,Black Oystercatcher,,Accepted,No,Approved,Present,Native,Common,Breeder,30.0,,,SC,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81883,176959.0,Active,Chlidonias niger,Black Tern,,Accepted,No,Approved,Present,Non-native,Occasional,Migratory,7.0,,,SC,CA: SSC,G4G5,CA: S2
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81064,176824.0,Active,Larus argentatus,Herring Gull,,Accepted,No,Approved,Present,Native,Rare,Resident,13.0,,,SC,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81069,176829.0,Active,Larus californicus,California Gull,,Accepted,No,Approved,Probably Present,Native,,,29.0,,,50,CA: WL,G5,CA: S4
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81073,176832.0,Active,Larus canus,Mew Gull,,Accepted,No,Approved,Present,Native,Common,Resident,11.0,,,,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81071,176830.0,Active,Larus delawarensis,Ring-billed Gull,,Accepted,No,Approved,Present,Native,Uncommon,Resident,14.0,,,SC,,G5,"CA: SNRB,SNRN"
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,80383,176814.0,Active,Larus glaucescens,Glaucous-winged Gull,,Accepted,No,Approved,Present,Native,Common,Resident,18.0,,,,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81083,176841.0,Active,Larus heermanni,Heermann's Gull,,Accepted,No,Approved,Present,Native,Common,Resident,21.0,,,SC,,G4,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,80376,176808.0,Active,Larus hyperboreus,Glaucous Gull,,Accepted,No,Approved,Present,Non-native,Occasional,Resident,10.0,,,,,G5,
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81056,176817.0,Active,Larus occidentalis,Western Gull,,Accepted,No,Approved,Present,Native,Common,Breeder,51.0,,,SC,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81080,176839.0,Active,Larus philadelphia,Bonaparte's Gull,,Accepted,No,Approved,Present,Native,Common,Migratory,12.0,,,,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81079,176838.0,Active,Larus pipixcan,Franklin's Gull,,Accepted,No,Approved,Probably Present,Non-native,,,9.0,,,,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81068,176828.0,Active,Larus thayeri,Thayer's Gull,,Accepted,No,Approved,Present,Native,Rare,Resident,10.0,,,,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81120,176875.0,Active,Rissa tridactyla,Black-legged Kittiwake,,Accepted,No,Approved,Present,Native,Uncommon,Resident,12.0,,,SC,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81175,176924.0,Active,Sterna caspia,Caspian Tern,,Accepted,No,Approved,Present,Native,Uncommon,Resident,26.0,,,,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81176,176925.0,Active,Sterna elegans,Elegant Tern,,Accepted,No,Approved,Present,Native,Uncommon,Resident,17.0,,,SC,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81133,176887.0,Active,Sterna forsteri,Forster's Tern,,Accepted,No,Approved,Probably Present,Native,,,12.0,,,SC,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81134,176888.0,Active,Sterna hirundo,Common Tern,,Accepted,No,Approved,Present,Native,Uncommon,Migratory,9.0,,,SC,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81137,176890.0,Active,Sterna paradisaea,Arctic Tern,,Accepted,No,Approved,Present,Native,Occasional,Migratory,13.0,,,SC,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Charadriiformes,Laridae,81110,176866.0,Active,Xema sabini,Sabine's Gull,,Accepted,No,Approved,Present,Native,Uncommon,Migratory,7.0,,,,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Charadriiformes,Recurvirostridae,80285,176726.0,Active,Himantopus mexicanus,Black-necked Stilt,,Accepted,No,Approved,Probably Present,Native,,,7.0,,,,,G5,CA: SNRB
REDW,Redwood National Park,Bird,2,Charadriiformes,Recurvirostridae,80280,176721.0,Active,Recurvirostra americana,American Avocet,,Accepted,No,Approved,Present,Native,Occasional,Migratory,8.0,,,SC,,G5,"CA: SNRB,SNRN"
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79222,176612.0,Active,Actitis macularia,Spotted Sandpiper,,Accepted,No,Approved,Present,Native,Common,Breeder,21.0,,,,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79289,176673.0,Active,Aphriza virgata,Surfbird,,Accepted,No,Approved,Present,Native,Rare,Resident,13.0,,,,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,77702,176571.0,Active,Arenaria interpres,Ruddy Turnstone,,Accepted,No,Approved,Present,Native,Rare,Resident,10.0,,,,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,77705,176574.0,Active,Arenaria melanocephala,Black Turnstone,,Accepted,No,Approved,Present,Native,Uncommon,Resident,18.0,,,SC,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79220,176610.0,Active,Bartramia longicauda,Upland Sandpiper,,Accepted,No,Approved,Present,Native,Occasional,Vagrant,7.0,,,SC,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79266,176652.0,Active,Calidris acuminata,Sharp-tailed Sandpiper,,Accepted,No,Approved,Present,Native,Occasional,Vagrant,6.0,,,,,G5,
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79284,176669.0,Active,Calidris alba,Sanderling,,Accepted,No,Approved,Present,Native,Common,Resident,14.0,,,,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79276,176661.0,Active,Calidris alpina,Dunlin,,Accepted,No,Approved,Present,Native,Common,Resident,20.0,,,,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79269,176655.0,Active,Calidris bairdii,Baird's Sandpiper,,Accepted,No,Approved,Probably Present,Non-native,,,8.0,,,,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79255,176642.0,Active,Calidris canutus,Red Knot,,Accepted,No,Approved,Probably Present,Non-native,,,8.0,,,,,G4,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,266972,554145.0,Active,Calidris himantopus,Stilt Sandpiper,,Accepted,No,Approved,Probably Present,Non-native,,,7.0,,,,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79283,176668.0,Active,Calidris mauri,Western Sandpiper,,Accepted,No,Approved,Present,Native,Common,Resident,23.0,,,,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79267,176653.0,Active,Calidris melanotos,Pectoral Sandpiper,,Accepted,No,Approved,Probably Present,Native,,,12.0,,,SC,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79270,176656.0,Active,Calidris minutilla,Least Sandpiper,,Accepted,No,Approved,Present,Native,Abundant,Resident,14.0,,,,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79260,176647.0,Active,Calidris ptilocnemis,Rock Sandpiper,,Accepted,No,Approved,Probably Present,Native,,,8.0,,,,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79273,176659.0,Active,Calidris ruficollis,Red-necked Stint,,Accepted,No,Approved,Present,Native,Occasional,Vagrant,5.0,,,,,G4,
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79250,176638.0,Active,Catoptrophorus semipalmatus,Willet,,Accepted,No,Approved,Present,Native,Common,Resident,14.0,,,,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,80257,176700.0,Active,Gallinago gallinago,Common Snipe,,Accepted,No,Approved,Present,Native,Rare,Resident,17.0,,,,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79247,176635.0,Active,Heteroscelus incanus,Wandering Tattler,,Accepted,No,Approved,Present,Native,Rare,Migratory,13.0,,,,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79291,176675.0,Active,Limnodromus griseus,Short-billed Dowitcher,,Accepted,No,Approved,Probably Present,Native,,,9.0,,,SC,,G3,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79295,176679.0,Active,Limnodromus scolopaceus,Long-billed Dowitcher,,Accepted,No,Approved,Probably Present,Native,,,9.0,,,,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79303,176686.0,Active,Limosa fedoa,Marbled Godwit,,Accepted,No,Approved,Present,Native,Uncommon,Resident,20.0,,,SC,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79308,176690.0,Active,Limosa haemastica,Hudsonian Godwit,,Accepted,No,Approved,Present,Non-native,Occasional,Vagrant,6.0,,,SC,,G4,
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79304,176687.0,Active,Limosa lapponica,Bar-tailed Godwit,,Accepted,No,Approved,Present,Non-native,Occasional,Vagrant,4.0,,,SC,,G4,
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79200,176593.0,Active,Numenius americanus,Long-billed Curlew,,Accepted,No,Approved,Present,Native,Rare,Resident,9.0,,,RT,CA: WL,G4,CA: S2
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79206,176599.0,Active,Numenius phaeopus,Whimbrel,,Accepted,No,Approved,Present,Native,Uncommon,Resident,15.0,,,SC,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,265861,554376.0,Active,Phalaropus fulicaria,Red Phalarope,Phalaropus fulicarius,Accepted,No,Approved,Present,Native,Occasional,Migratory,9.0,,1.0,,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,80295,176735.0,Active,Phalaropus lobatus,Red-necked Phalarope,,Accepted,No,Approved,Present,Native,Rare,Migratory,17.0,,,SC,,G4G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,80296,176736.0,Active,Phalaropus tricolor,Wilson's Phalarope,,Accepted,No,Approved,Probably Present,Native,,,8.0,,,SU,,G5,"CA: SNRB,SNRN"
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79313,176695.0,Active,Philomachus pugnax,Ruff,,Accepted,No,Approved,Present,Native,Occasional,Vagrant,7.0,,,,,,
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79231,176620.0,Active,Tringa flavipes,Lesser Yellowlegs,,Accepted,No,Approved,Present,Native,Rare,Migratory,8.0,,,SC,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79229,176619.0,Active,Tringa melanoleuca,Greater Yellowlegs,,Accepted,No,Approved,Present,Native,Rare,Resident,10.0,,,,,G5,CA: SNRN
REDW,Redwood National Park,Bird,2,Charadriiformes,Scolopacidae,79225,176615.0,Active,Tringa solitaria,Solitairy Sandpiper,,Accepted,No,Approved,Present,Native,Rare,Migratory,8.0,,,SC,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Charadriiformes,Stercorariidae,80359,176793.0,Active,Stercorarius parasiticus,Parasitic Jaeger,,Accepted,No,Approved,Probably Present,Native,,,10.0,,,SC,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Charadriiformes,Stercorariidae,80358,176792.0,Active,Stercorarius pomarinus,Pomarine Jaeger,,Accepted,No,Approved,Present,Native,Uncommon,Migratory,10.0,,,SC,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Columbiformes,Columbidae,82670,177065.0,Active,Columba fasciata,Band-tailed Pigeon,,Accepted,No,Approved,Present,Native,Common,Breeder,31.0,,,,,,
REDW,Redwood National Park,Bird,2,Columbiformes,Columbidae,82677,177071.0,Active,Columba livia,Rock Dove,,Accepted,No,Approved,Present,Native,Common,Breeder,10.0,,,,,G5,CA: SNA
REDW,Redwood National Park,Bird,2,Columbiformes,Columbidae,82737,177125.0,Active,Zenaida macroura,Mourning Dove,,Accepted,No,Approved,Present,Native,Uncommon,Breeder,27.0,,,,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Coraciiformes,Alcedinidae,83980,178119.0,Active,Ceryle alcyon,Belted Kingfisher,Megaceryle alcyon,Accepted,No,Approved,Present,Native,Common,Breeder,50.0,,3.0,,,,
REDW,Redwood National Park,Bird,2,Cuculiformes,Cuculidae,89102,177831.0,Active,Coccyzus americanus,Yellow-billed Cuckoo,,Accepted,No,Approved,Present,Non-native,Occasional,Vagrant,7.0,,,T,,G5,CA: SNRB
REDW,Redwood National Park,Bird,2,Falconiformes,Falconidae,82533,175613.0,Active,Falco columbarius,Merlin,,Accepted,No,Approved,Present,Native,Rare,Resident,28.0,,1.0,SC,CA: WL,G5,CA: S3S4
REDW,Redwood National Park,Bird,2,Falconiformes,Falconidae,81854,175604.0,Active,Falco peregrinus,Peregrine Falcon,,Accepted,No,Approved,Present,Native,Rare,Breeder,89.0,,,SC,,G4,CA: SNR
REDW,Redwood National Park,Bird,2,Falconiformes,Falconidae,82543,175622.0,Active,Falco sparverius,American Kestrel,,Accepted,No,Approved,Present,Native,Common,Breeder,46.0,,1.0,,,G5,CA: SNR
REDW,Redwood National Park,Bird,2,Galliformes,Odontophoridae,84295,175876.0,Active,Callipepla californica,California Quail,,Accepted,No,Approved,Present,Native,Abundant,Breeder,48.0,,,,,G5,CA: SNR
