Region,Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Colubridae,79046,174155,Active,Heterodon nasicus,western hog-nosed snake,Heterodon nasicus nasicus,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,1,1,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Colubridae,79748,174184,Active,Lampropeltis,king snake,,Undecided,No,In Review,,,,,,,,,1,1,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Colubridae,79751,174187,Active,Lampropeltis triangulum,"Eastern Milk Snake, Eastern Milksnake","Lampropeltis triangulum gentilis, Lampropeltis triangulum multistriata",Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,1,1,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Colubridae,289198,563910,Active,Liochlorophis vernalis,western smooth green snake,,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Colubridae,79823,174251,Active,Nerodia sipedon,"Common Watersnake, Northern Water Snake",Nerodia sipedon sipedon,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,1,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Colubridae,117240,209400,Active,Pituophis catenifer,"Bullsnake, Gopher Snake, Gophersnake","Pituophis catenifer sayi, Pituophis melanoleucus sayi",Accepted,No,Approved,Present,,Native,,Common,Breeder,,,1,2,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Colubridae,79032,174142,Active,Thamnophis elegans,"Terrestrial Garter Snake, Western Terrestrial Garter Snake",Thamnophis elegans vagrans,Accepted,No,Approved,Not In Park,False Report,Native,,,,,,1,,,,,,,G5,NE: S1
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Colubridae,79037,174147,Active,Thamnophis radix,plains garter snake,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Colubridae,79025,174136,Active,Thamnophis sirtalis,"Common Garter Snake, Common Gartersnake",Thamnophis sirtalis parietalis,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Iguanidae,77517,173865,Active,Sceloporus undulatus,"Eastern Fence Lizard, Fence Lizard, Plateau Lizard, Prairie Lizard",,Accepted,No,Approved,Probably Present,,Native,,,,,,,1,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Phrynosomatidae,78390,173927,Active,Holbrookia maculata,"Common Earless Lizard, Common Lesser Earless Lizard, Lesser Earless Lizard",,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,,,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Phrynosomatidae,285391,564594,Active,Phrynosoma hernandesi,"Greater Short-horned Lizard, Hernandez's Short-horned Lizard, Mountain Short-horned Lizard","Phrynosoma douglasii, Phrynosoma douglassii brevirostre, Phrynosoma douglassii",Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,2,,,,,,,G5,NE: S3
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Scincidae,78434,173967,Active,Eumeces multivirgatus,Many-lined Skink,Eumeces multivirgatus multivirgatus,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Teiidae,78488,174014,Active,Cnemidophorus sexlineatus,SIX-LINED RACERUNNER,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Squamata,Viperidae,80835,174319,Active,Crotalus viridis,"Prairie Rattlesnake, Western Rattlesnake",Crotalus viridis viridis,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,1,10,,,,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Testudines,Chelydridae,76856,173752,Active,Chelydra serpentina,SNAPPING TURTLE,,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,1,1,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Testudines,Emydidae,76890,173783,Active,Chrysemys picta,PAINTED TURTLE,Chrysemys picta bellii,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,1,1,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Testudines,Emydidae,76884,173778,Active,Terrapene ornata,"Ornate Box Turtle, Western Box Turtle",Terrapene ornata ornata,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Reptile,3,Testudines,Trionychidae,117990,208680,Active,Apalone spinifera,"Spiny Softshell, Spiny Softshell Turtle",Apalone spinifera hartwegi,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,1,,,,50,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Amphibian,4,Anura,Bufonidae,83325,173484,Active,Bufo cognatus,Great Plains toad,,Accepted,No,Approved,Probably Present,,Native,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Amphibian,4,Anura,Bufonidae,83316,173476,Active,Bufo woodhousii,rocky mountain toad,,Accepted,No,Approved,Present,,Native,,Abundant,Breeder,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Amphibian,4,Anura,Hylidae,118899,207312,Active,Pseudacris maculata,Boreal Chorus Frog,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Amphibian,4,Anura,Hylidae,74996,173525,Active,Pseudacris triseriata,western chorus frog,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,,,,,,,G5,
,AGFO,Agate Fossil Beds National Monument,Amphibian,4,Anura,Ranidae,83278,173441,Active,Rana catesbeiana,Bullfrog,,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Amphibian,4,Anura,Ranidae,83280,173443,Active,Rana pipiens,northern leopard frog,,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Amphibian,4,Anura,Scaphiopodidae,115593,206989,Active,Spea bombifrons,plains spadefoot,,Accepted,No,Approved,Probably Present,,Native,,,,,,,,,,50,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Amphibian,4,Caudata,Ambystomatidae,75874,173592,Active,Ambystoma tigrinum,"Eastern Tiger Salamander, Tiger Salamander",Ambystoma tigrinum mavortium,Accepted,No,Approved,Present,,Native,,Unknown,Breeder,,,1,1,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Fish,5,Cypriniformes,Catostomidae,65704,163894,Active,Catostomus catostomus,Longnose Sucker,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,SU,,,G5,NE: S2
,AGFO,Agate Fossil Beds National Monument,Fish,5,Cypriniformes,Catostomidae,266182,553273,Active,Catostomus commersonii,White Sucker,Catostomus commersoni,Accepted,No,Approved,Probably Present,,Native,,,,,,2,,,,50,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Fish,5,Cypriniformes,Leuciscidae,72045,163508,Active,Campostoma anomalum,Central Stoneroller,,Accepted,No,Approved,Probably Present,,Native,,,,,,2,,,,50,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Fish,5,Cypriniformes,Leuciscidae,70812,163363,Active,Hybognathus hankinsoni,Brassy Minnow,,Accepted,No,Approved,Probably Present,,Native,,,,,,2,,,,50,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Fish,5,Cypriniformes,Leuciscidae,70810,163361,Active,Hybognathus placitus,Plains Minnow,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,SC,,,G4,NE: S2
,AGFO,Agate Fossil Beds National Monument,Fish,5,Cypriniformes,Leuciscidae,71946,163419,Active,Notropis stramineus,Sand Shiner,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,,,,50,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Fish,5,Cypriniformes,Leuciscidae,72942,163592,Active,Phoxinus eos,northern redbelly dace,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Fish,5,Cypriniformes,Leuciscidae,72055,163517,Active,Pimephales promelas,Fathead Minnow,,Accepted,No,Approved,Probably Present,,Native,,,,,,2,,,,50,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Fish,5,Cypriniformes,Leuciscidae,65691,163882,Active,Platygobio gracilis,Flathead Chub,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,SC,,,G5,NE: S2
,AGFO,Agate Fossil Beds National Monument,Fish,5,Cypriniformes,Leuciscidae,70835,163384,Active,Rhinichthys cataractae,Longnose Dace,,Accepted,No,Approved,Probably Present,,Native,,,,,,2,,,,SC,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Fish,5,Cypriniformes,Leuciscidae,70826,163376,Active,Semotilus atromaculatus,Creek Chub,,Accepted,No,Approved,Probably Present,,Native,,,,,,2,,,,50,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Fish,5,Cyprinodontiformes,Fundulidae,68933,165666,Active,Fundulus sciadicus,plains topminnow,,Accepted,No,Approved,Probably Present,,Native,,,,,,2,,,,RT,,,G4,NE: S3
,AGFO,Agate Fossil Beds National Monument,Fish,5,Perciformes,Centrarchidae,72225,168132,Active,Lepomis cyanellus,Green Sunfish,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,50,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Fish,5,Perciformes,Centrarchidae,72235,168141,Active,Lepomis macrochirus,Bluegill,,Accepted,No,Approved,Not In Park,Adjacent,Non-native,,,,,,,,,,50,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Fish,5,Perciformes,Centrarchidae,72256,168160,Active,Micropterus salmoides,Largemouth Bass,,Accepted,No,Approved,Not In Park,Adjacent,Non-native,,,,,,,,,,50,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Fish,5,Perciformes,Percidae,73318,168393,Active,Etheostoma exile,Iowa Darter,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,2,,,,50,,,G5,NE: S4
,AGFO,Agate Fossil Beds National Monument,Fish,5,Perciformes,Percidae,73290,168368,Active,Etheostoma spectabile,Orangethroat Darter,,Accepted,No,Approved,Not In Park,False Report,Non-native,,,,,,,,,,50,,,G5,NE: S4S5
,AGFO,Agate Fossil Beds National Monument,Fish,5,Salmoniformes,Salmonidae,71783,161989,Active,Oncorhynchus mykiss,"rainbow trout, redband trout, steelhead",,Accepted,No,Approved,Not In Park,False Report,Non-native,,,,,,1,,,,,,,G5,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Fish,5,Salmoniformes,Salmonidae,71792,161997,Active,Salmo trutta,brown trout,,Accepted,No,Approved,Not In Park,False Report,Non-native,,,,,,2,,,,,,,G5,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Fish,5,Siluriformes,Ictaluridae,66268,164039,Active,Ameiurus melas,Black Bullhead,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,,,50,,,G5,NE: S5
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,,,773793,,Inactive,Toxicoscordion venenosum var. gramineum,grassy deathcamas,Zigadenus venenosus var. gramineus,Accepted,No,In Review,Present,,Native,,Uncommon,,,,4,,1,,,,,,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Alismatales,Alismataceae,140777,38895,Active,Alisma subcordatum,"American water plantain, southern water plantain, waterplaintain",,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,3,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Alismatales,Alismataceae,86272,182441,Active,Alisma triviale,"northern water plantain, northern water-plantain",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Alismatales,Alismataceae,140802,38917,Active,Sagittaria cuneata,"arumleaf arrowhead, arum-leaf arrowhead, nothern arrowhead, wapato",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,3,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Alismatales,Alismataceae,140792,38908,Active,Sagittaria latifolia,"broadleaf arrowhead, common arrowhead, duck-potato, wapato",Sagittaria latifolia var. latifolia,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,,,1,,50,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Alismatales,Araceae,149495,42590,Active,Lemna minor,"common duckweed, least duckweed, lesser duckweed",,Accepted,No,Approved,Unconfirmed,,Native,,,,,,5,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Alismatales,Juncaginaceae,141547,38988,Active,Triglochin maritima,"arrow-grass, seaside arrowgrass",Triglochin maritimum,Accepted,No,Approved,Present,,Native,,Uncommon,,,,2,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Apiales,Apiaceae,133390,29456,Active,Cicuta maculata,"common water hemlock, poison parsnip, spotted cowbane, spotted parsley, spotted water hemlock, spotted waterhemlock, spotted water-hemlock, water hemlock",,Accepted,No,Approved,Present,,Native,,Unknown,,,,3,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Apiales,Apiaceae,93772,182152,Active,Cicuta maculata var. angustifolia,"common water hemlock, poison parsnip, spotted cowbane, spotted parsley, spotted water hemlock, spotted water-hemlock, water hemlock",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,3,,,,,,,G5T5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Apiales,Apiaceae,134770,29628,Active,Cymopterus acaulis,"plains spring parsley, plains springparsley, stemless springparsley, wild parsley",,Accepted,No,Approved,Present,,Native,,Unknown,,,,6,,2,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Apiales,Apiaceae,208280,527613,Active,Cymopterus acaulis var. acaulis,"plains springparsley, plains spring-parsley",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,,,,,,,G5T5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Apiales,Apiaceae,135382,29699,Active,Lomatium foeniculaceum,"biscuitroot, carrot-leaf desert-parsley, desert biscuitroot",,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,1,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Apiales,Apiaceae,125491,29732,Active,Lomatium nuttallii,Nuttall's biscuitroot,,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,1,,,,,,,G3,NE: S2
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Apiales,Apiaceae,125493,29734,Active,Lomatium orientale,"eastern lomatium, Northern Idaho biscuitroot, oriental desert-parsley",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,4,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Apiales,Apiaceae,126330,29765,Active,Musineon tenuifolium,slender wildparsley,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,9,,4,,,,,G4,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Apiales,Apiaceae,126363,29795,Active,Pastinaca sativa,wild parsnip,,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,4,,,,,,,GNR,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asparagales,Amaryllidaceae,149554,42643,Active,Allium geyeri,"Geyer onion, Geyer's onion",,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,1,,,,,,,G4G5,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asparagales,Amaryllidaceae,149584,42670,Active,Allium textile,"prairie onion, textile onion, wild onion",,Accepted,No,Approved,Present,,Native,,Common,,,,8,,2,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asparagales,Asparagaceae,141708,42957,Active,Leucocrinum montanum,"common starlily, star-lily",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,4,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asparagales,Asparagaceae,157789,503656,Active,Maianthemum stellatum,"false Solomon's seal, little false Solomon's-seal, star false Solomon's-seal, star-flower Solomon's-seal, starry false lily of the valley, starry false Solomon's seal, starry false Solomon's-seal, starry Solomon's-seal",Smilacina stellata,Accepted,No,Approved,Present,,Native,,Uncommon,,,,4,,1,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asparagales,Asparagaceae,144230,43142,Active,Yucca glauca,"beargrass, Great Plains yucca, small soapweed, soapweed yucca, Spanish bayonet, yucca",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,9,,2,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asparagales,Iridaceae,144287,43194,Active,Iris pseudacorus,"paleyellow iris, yellow flag",,Accepted,No,Approved,Present,,Non-native,,Common,,,,7,,2,,,,,GNR,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asparagales,Iridaceae,144289,43196,Active,Iris versicolor,harlequin blueflag,,Accepted,No,Approved,Not In Park,Historical,Native,,,,,,1,,,,,,,G5,NE: SNA
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asparagales,Iridaceae,145188,43269,Active,Sisyrinchium montanum,"mountain blueeyed grass, mountain blue-eyed grass, strict blue-eyed grass, strict blue-eyed-grass",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,2,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asparagales,Orchidaceae,174159,-510193,Inactive,Platanthera aquilonis,northern green orchid,,Accepted,No,Approved,Present,,Native,,Rare,,,,,,,,,,,G5,NE: S3
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asparagales,Orchidaceae,748735,-9792828,Inactive,Platanthera aquilonis,,,Undecided,No,In Review,,,,,,,,,1,,,,,,,G5,NE: S3
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asparagales,Orchidaceae,290105,565412,Active,Platanthera huronensis,Huron green orchid,Platanthera hyperborea var. huronensis,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,1,,,,,,,,
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asparagales,Orchidaceae,147013,43427,Active,Platanthera hyperborea,"northern bog orchid, northern green orchid",Platanthera hyperborea var. hyperborea,Accepted,No,Approved,Not In Park,False Report,Unknown,,,,,,2,,,,,,,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asterales,Asteraceae,133556,35423,Active,Achillea millefolium,"bloodwort, carpenter's weed, common yarrow, hierba de las cortaduras, milenrama, milfoil, plumajillo, western yarrow, yarrow",,Accepted,No,Approved,Present,,Unknown,,Unknown,,,,3,,,,,,O,G5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asterales,Asteraceae,207757,526856,Active,Achillea millefolium var. occidentalis,"common yarrow, western yarrow","Achillea millefolium var. lanulosa, Achillea millefolium ssp. lanulosa",Accepted,No,Approved,Present,,Native,,Uncommon,,,,2,,1,,,,,G5T5,NE: SNR
,AGFO,Agate Fossil Beds National Monument,Vascular Plant,6,Asterales,Asteraceae,141408,36497,Active,Ambrosia acanthicarpa,"annual bursage, bursage, bursage ragweed, flatspine bur ragweed, flatspine burr ragweed, flat-spine burr-ragweed, sand bursage",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,4,,1,,,,,G5,NE: S5
